id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
179,1712850800000,right,42846837,29065,3186744,271,42163642,28620,3235960,275,0,445,0,0,0,0,0,0,0,0,0,0,0,0
180,1712850801000,right,43296195,29370,3594864,305,42593006,28912,3434912,292,0,450,12304,8,0,0,0,0,0,0,0,0,0,0
181,1712850802000,right,43753624,29678,3659432,308,43042745,29215,3597912,303,0,455,12304,8,0,0,0,0,0,0,0,0,0,0
182,1712850803000,right,44244558,30000,3927472,322,43522913,29530,3841344,315,0,460,15380,10,0,0,0,0,0,0,0,0,0,0
183,1712850804000,right,44676751,30295,3457544,295,43950492,29822,3420632,292,0,463,15380,10,0,0,0,0,0,0,0,0,0,0
184,1712850805000,right,45151755,30620,3800032,325,44414730,30140,3713904,318,0,470,15380,10,0,0,0,0,0,0,0,0,0,0
185,1712850806000,right,45679750,30964,4223960,344,44933497,30478,4150136,338,0,477,13842,9,0,0,0,0,0,0,0,0,0,0
186,1712850807000,right,46164483,31288,3877864,324,45416692,30801,3865560,323,0,481,9228,6,0,0,0,0,0,0,0,0,0,0
187,1712850808000,right,46674436,31629,4079624,341,45915879,31135,3993496,334,0,485,13842,9,0,0,0,0,0,0,0,0,0,0
188,1712850809000,right,47237572,31997,4505088,368,46468249,31496,4418960,361,0,493,12304,8,0,0,0,0,0,0,0,0,0,0
189,1712850810000,right,47805430,32370,4542864,373,47028417,31864,4481344,368,0,498,12304,8,0,0,0,0,0,0,0,0,0,0
190,1712850811000,right,48387627,32753,4657576,383,47598310,32239,4559144,375,0,506,12304,8,0,0,0,0,0,0,0,0,0,0
191,1712850812000,right,48919133,33106,4252048,353,48125202,32589,4215136,350,0,510,10766,7,0,0,0,0,0,0,0,0,0,0
192,1712850813000,right,49488977,33485,4558752,379,48682742,32960,4460320,371,0,515,15380,10,0,0,0,0,0,0,0,0,0,0
193,1712850814000,right,50058234,33865,4554056,380,49245847,33336,4504840,376,0,522,10766,7,0,0,0,0,0,0,0,0,0,0
194,1712850815000,right,50300773,34033,1940312,168,49496076,33509,2001832,173,0,524,0,0,0,0,0,0,0,0,0,0,0,0
