id,time,direction,rx_bytes,rx_frames,rx_rate,rx_rate_frames,tx_bytes,tx_frames,tx_rate,tx_rate_frames,loss_frames,drop_frames,queue_bytes,queue_frames,modify_frames,reordered_frames,duplicated_frames,corruption_frames,background_rx_bytes,background_rx_frames,background_tx_bytes,background_tx_frames,background_tx_rate,background_drop_frames
195,1712876721000,right,23102642,15253,14751192,1207,23055085,15220,14751192,1207,0,31,0,0,0,0,0,0,0,0,0,0,0,0
196,1712876722000,right,25000489,16497,15182776,1244,24782564,16355,13819832,1135,0,31,0,0,0,0,0,0,0,0,0,0,0,0
197,1712876723000,right,26922892,17758,15379224,1261,26874147,17726,16732664,1371,0,31,0,0,0,0,0,0,0,0,0,0,0,0
198,1712876724000,right,28438044,18752,12121216,994,28390837,18721,12133520,995,0,31,0,0,0,0,0,0,0,0,0,0,0,0
199,1712876725000,right,29686307,19577,9986104,825,29636024,19544,9961496,823,0,33,0,0,0,0,0,0,0,0,0,0,0,0
200,1712876726000,right,31044430,20469,10864984,892,30994147,20436,10864984,892,0,33,0,0,0,0,0,0,0,0,0,0,0,0
201,1712876727000,right,32234492,21253,9520496,784,32184209,21220,9520496,784,0,33,0,0,0,0,0,0,0,0,0,0,0,0
202,1712876728000,right,33519224,22100,10277856,847,33468941,22067,10277856,847,0,33,0,0,0,0,0,0,0,0,0,0,0,0
203,1712876729000,right,34993102,23069,11791024,969,34942819,23036,11791024,969,0,33,0,0,0,0,0,0,0,0,0,0,0,0
204,1712876730000,right,36402963,23997,11278888,928,36352590,23963,11278168,927,0,33,0,0,0,0,0,0,0,0,0,0,0,0
205,1712876731000,right,37511336,24730,8866984,733,37460969,24696,8867032,733,0,33,0,0,0,0,0,0,0,0,0,0,0,0
206,1712876732000,right,38693390,25511,9456432,781,38643023,25477,9456432,781,0,33,0,0,0,0,0,0,0,0,0,0,0,0
207,1712876733000,right,40009727,26383,10530696,872,39956284,26347,10506088,870,0,33,0,0,0,0,0,0,0,0,0,0,0,0
208,1712876734000,right,40742412,26872,5861480,489,40692129,26839,5886760,492,0,33,0,0,0,0,0,0,0,0,0,0,0,0
